id,text,anger,fear,joy,sadness,surprise
eng_train_track_a_02203,Or the darkness in my eyes.,0,1,0,1,0
eng_train_track_a_02204,We were all treated and ended up fine.,0,0,1,0,0
eng_train_track_a_02205,Now i'm stuck with a Class D Felony for Distribution of Marijuana... fucking sucks man..,1,1,0,1,0
eng_train_track_a_02206,"One day in high school, my mom corners me in my room holding up this small white thing.",0,1,0,0,1
eng_train_track_a_02207,He txt'd me last week to ask about my knee out of nowhere-wtf.,1,0,0,0,1
eng_train_track_a_02208,I though nothing of it until I turned out the lights.,0,1,0,0,1
eng_train_track_a_02209,"There was the shock of all my teeth on the bottom being pushed so out of whack I needed oral surgery and oh year, my jaw was broken.",1,1,0,1,1
eng_train_track_a_02210,"Tall, pale, skinny, great body.",0,0,1,0,0
eng_train_track_a_02211,"I picked my head up, and the light coming through my window was far too bright, but I could still make out where my phone was.",0,1,0,0,0
eng_train_track_a_02212,"They arrest him on gun charges,rape, possession of child pornography,Drinking underage(BAL was 0.34) as well as exploitation of a minor.",1,1,0,1,1
eng_train_track_a_02213,we got stuck on pandemonium lol it was so funny.I hurt my foot somehow lol figures now that I have no insuarance and I'm waiting to hear back from mass health.,1,1,1,1,0
eng_train_track_a_02214,It was super cool and the girl who I offered it to was super sweet (and actually sent me some tea and a lipstick in return).,0,0,1,0,1
eng_train_track_a_02215,It was a tempting trap and my greed forced me to fall for it and I burnt my hands there.,1,1,0,0,0
eng_train_track_a_02216,My mother gets bothered just telling the story.,0,0,0,1,0
eng_train_track_a_02217,"Pretty eerie, but awesome",0,1,1,0,1
eng_train_track_a_02218,"I like how sometimes, my skin makes is so easy for me to be invisible.",0,0,1,0,0
eng_train_track_a_02219,But it's okay because I was confident.,0,0,1,0,0
eng_train_track_a_02220,It was still very dark and very much night time.,0,1,0,0,0
eng_train_track_a_02221,"Why people remember what they remember, why they forget what they forget For now just introduce her to familiar situations Gently. Shankar said in a hard, warning tone, before adding in sympathy, And hope for the best. Logan sighed, rubbing his temples in sudden exhaustion, despite the fact it was only just now creeping up on midnight.",0,1,0,1,0
eng_train_track_a_02222,I can go pee here but that's all and then no water to wash my hands.,0,1,0,0,0
eng_train_track_a_02223,"One day, one of the Nazi soldiers went missing.",0,1,0,1,1
eng_train_track_a_02224,He told her not to disturb him.,1,0,0,0,0
eng_train_track_a_02225,My jaw dropped and apparently the look of horror on my face was priceless.,0,1,0,0,1
eng_train_track_a_02226,It reminds me of the pain I always felt with the pain in my back.,0,1,0,1,0
eng_train_track_a_02227,`` I felt my eyelids swelling shut and the crack in my collarbone started to throb.,0,1,0,1,0
eng_train_track_a_02228,I slid my hand into my pocket and took out my knife.,0,1,0,0,0
eng_train_track_a_02229,I see the cycles.,0,0,0,0,1
eng_train_track_a_02230,"I don't know what it is about my mouth, but it holds onto colour for AGES.",0,0,1,0,0
eng_train_track_a_02231,"A bit of a mental image, here.",0,0,0,0,1
eng_train_track_a_02232,A friend of mine is a policeman.,0,0,1,0,0
eng_train_track_a_02233,My stomach must be returning to normal size after months of unnecessary stretching.,0,0,0,0,0
eng_train_track_a_02234,*(warning: may contain baseball)*,0,0,0,0,1
eng_train_track_a_02235,"Wow, did my head start to hurt!",0,1,0,0,0
eng_train_track_a_02236,Nothing but fine grey and tan sand as far as my eyes could see.,0,0,0,1,0
eng_train_track_a_02237,"Me nude on facebook, already two comments.",0,1,0,0,1
eng_train_track_a_02238,"He was about 5% blockage away from the widow maker, and also suffered a minor stroke.",0,1,0,1,1
eng_train_track_a_02239,I somehow managed to snap back on a shot and cut my finger pretty bad.,0,1,0,1,0
eng_train_track_a_02240,"(Oddly, enough, his school is just 30 minutes away from mine.",0,0,0,0,1
eng_train_track_a_02241,"Rolling fire and earth fill my vision, the hairs on my arm stand up and then burn, my skin blisters, and still I watch as doom comes my way, the end of all, and suddenly calm.",0,1,0,1,1
eng_train_track_a_02242,"The two weeks in that box, though I was bored out of my skull, were easy as far as my magic was concerned.",0,0,0,1,0
eng_train_track_a_02243,"It was his (very crappy, white trash) dream car.",1,0,0,0,0
eng_train_track_a_02244,We grew pretty close.,0,0,1,0,0
eng_train_track_a_02245,put a smile to my face haha.,0,0,1,0,0
eng_train_track_a_02246,Then again my eyes start to burn just like the other day and the days before.,0,1,0,1,0
eng_train_track_a_02247,"I was mad and when I put my hands together, fire appeared and I threw it.",1,0,0,0,0
eng_train_track_a_02248,"I thought I was clear until I felt a hand grab my shoulder, I turned in shock to see an off duty Roman who had been passing, I knew he was a Roman from the ring which every Roman wore, his citizen's ring as they called it.",0,1,0,0,1
eng_train_track_a_02249,My heart leaped and I held out my palm.,0,0,1,0,1
eng_train_track_a_02250,"The next day I turned it back on and all was fine, and when I checked the sample music and my own, there was nothing that sounded even remotely similar.",0,0,1,0,1
eng_train_track_a_02251,Listen as she tells you she doesn't want to date you.,1,1,0,1,1
eng_train_track_a_02252,"He had a pilot's license, he had all the gear, everything.",0,0,1,0,1
eng_train_track_a_02253,And that's why I never yell.,1,0,0,0,0
eng_train_track_a_02254,"You see, I was still on my journey to healing a bit of a `` broken heart '' so practically my heart was not in a bad shape then.",0,0,0,1,0
eng_train_track_a_02255,"A flaming ball of FIRE shoots up my leg to my hip, back down and out my toes, and I involuntarily KICK HER!",1,1,0,0,1
eng_train_track_a_02256,"just the thought of having to get up and speak in front of 30 people makes my heart want to pound out of my chest, but i have to get over my shyness.",0,1,0,0,0
eng_train_track_a_02257,"I got a thousand dollars from my grandfather that he invested in me when I was born to get my feet on the ground and already, in one day, it is almost gone.",0,0,0,1,0
eng_train_track_a_02258,I could have wept with relief and gratitude.,0,0,1,0,0
eng_train_track_a_02259,And it was awful.,0,1,0,1,0
eng_train_track_a_02260,When we get out the shape is gone.,0,1,0,0,1
eng_train_track_a_02261,"I went so crazy, that I trashed my wrists and bled to the point of fainting.",1,1,0,1,0
eng_train_track_a_02262,"This week, I've found myself on my knees, crying for no reason.",0,0,0,1,0
eng_train_track_a_02263,My heart pounded as I held my breath when he pulled me into his arms and-- slammed his mouth into mine.,0,1,0,0,1
eng_train_track_a_02264,i run the rough side of my hand down my stomach the way that you did.,0,0,1,0,0
eng_train_track_a_02265,In keeping it simple and short.,0,0,0,0,0
eng_train_track_a_02266,"Most mornings, I was hardly able to move my neck at all until after I'd spent a good 15 minutes letting really hot water pound down on it in the shower.",0,1,0,0,0
eng_train_track_a_02267,"I had to listen closely, to close my eyes, to feel it filling my head.",0,1,0,0,0
eng_train_track_a_02268,We were too in shock to scream.,0,1,0,0,1
eng_train_track_a_02269,my bedroom was next to the kitchen.,0,0,0,0,0
eng_train_track_a_02270,"Black permanent marker covered the face of the music player, Words and phrases like '' '' were sloppily written in my hand writing.",0,0,0,0,0
eng_train_track_a_02271,my leg is painful...... this time i got bought a lot of new cloths... my bro also... shoe is like normal one.,0,1,0,1,0
eng_train_track_a_02272,"Tears started to stroll down my cheeks, as I threw my face into my hands.",0,1,0,1,0
eng_train_track_a_02273,"the few movies that i have watched since then, i cried my eyes out.",0,0,0,1,0
eng_train_track_a_02274,"throwing my legs out 45 degrees, i smiled and said `` wheeeeee ''.",0,0,1,0,0
eng_train_track_a_02275,Three kids died that day.,0,1,0,1,0
eng_train_track_a_02276,"So I sit across from this guy and this girl, I say hi to the girl and I turn to the guy and we just stare at each other for at least 30 seconds to a minute.",0,1,0,0,1
eng_train_track_a_02277,I changed and manage to get out of my iced over neighborhood to get there... I stand in the back putting food on trays and cursing under my breath every time I move my foot.,1,1,0,0,0
eng_train_track_a_02278,They've just closed.,1,0,0,1,1
eng_train_track_a_02279,"Well, there was plenty of room... Anyhoo, so there was only one pillow and I moved my head but misjudged and ended up on his shoulder instead.",0,0,0,0,1
eng_train_track_a_02280,"a scar started to appear on my left palm, low, opposite my thumb.",0,1,0,0,0
eng_train_track_a_02281,but bigger and about six foot of the floor.,0,1,0,0,1
eng_train_track_a_02282,i think my calf super muscular le.,0,0,1,0,0
eng_train_track_a_02283,There's nothing but dead air.,0,1,0,1,0
eng_train_track_a_02284,**The Rational Part of My Brain:** I will not click this.,0,1,0,0,0
eng_train_track_a_02285,She is awesome and totally not Bride-zilla-y at all.,0,0,1,0,1
eng_train_track_a_02286,"I put something on it for flavor, and put the whole thing in my mouth.",0,0,1,0,0
eng_train_track_a_02287,The one attribute that stuck out most?,0,0,0,0,1
eng_train_track_a_02288,a bee got into my pants and crawled all the way up my leg.,0,1,0,0,1
eng_train_track_a_02289,"Only reason I looked is because some user said ""dreads are cool"".",0,0,1,0,1
eng_train_track_a_02290,"I imagine myself now, lying on the bed with that skipping rope tied around my neck.",0,1,0,1,0
eng_train_track_a_02291,"I don't know how, but as soon as we started, I got 3 numbers in a row completely correct.",0,0,1,0,1
eng_train_track_a_02292,The monstrosity is gone.,0,0,1,0,0
eng_train_track_a_02293,I have never been so scared.,0,1,0,0,0
eng_train_track_a_02294,"Back in the 70s, my mom found a bag in my room.",0,1,0,0,1
eng_train_track_a_02295,I shook my head.,0,0,0,0,0
eng_train_track_a_02296,"i have major headache, just want to sleep all day, and the worst part when i look in the mirror my lips is swollen to like two times the size.",0,1,0,1,0
eng_train_track_a_02297,I went straight home and had a shower.,0,0,0,0,0
eng_train_track_a_02298,I had to wear sunglasses to keep the snow out of my eyes-fortunately the brown lenses were ok for the low light.,0,0,1,0,0
eng_train_track_a_02299,"But man my stomach is in so much pain, it's hurts to poo.",0,1,0,1,0
eng_train_track_a_02300,Again I was conflicted in my mind because a few days ago he had held my hand and looked at my thumb and I felt nothing---not even one stray tingle.,0,0,0,1,0
eng_train_track_a_02301,"""Yeah, but did you just find that?",0,1,0,0,1
eng_train_track_a_02302,Was he the rapist?,0,1,0,1,1
eng_train_track_a_02303,I turned my head to oncoming headlights.,0,1,0,0,0
eng_train_track_a_02304,"My eye liner was smudged, my cheeks redder than normal.",0,0,0,0,0
eng_train_track_a_02305,That is one thing I love about my company.,0,0,1,0,0
eng_train_track_a_02306,"( I breathed in and got cake stuck up my nose, plus I couldn't see with the frosting smudging my glasses.",0,0,0,0,1
eng_train_track_a_02307,"A old, gray lady.",0,0,0,1,0
eng_train_track_a_02308,"Needless to say, it was very hard not to cry due to disappointment.",0,0,0,1,0
eng_train_track_a_02309,My head pounded and my lips were chalky; that was a good sign.,0,1,0,0,0
eng_train_track_a_02310,"Her hair was greasy, stringy, and falling out.",0,1,0,1,0
eng_train_track_a_02311,( Very rare ) It was so cold that I can't even place my feet on the floor... Weather In the morning when it was raining... The sky was so dark... This photo was exclusively taken by my new W910i which is 2days old.,0,1,0,1,0
eng_train_track_a_02312,Like there was an invisible wall.,0,1,0,0,1
eng_train_track_a_02313,"I never felt very ""spiritual"".",0,0,0,1,0
eng_train_track_a_02314,The storm gets worse.,0,1,0,0,0
eng_train_track_a_02315,"It was SUPER foggy, I swear I started to feel droplets on my shoulders from the fog as I was waiting to cross the street.",0,0,0,0,0
eng_train_track_a_02316,One jumped on my leg and bit me.,1,1,0,0,1
eng_train_track_a_02317,This guy is drunk.,0,1,0,0,0
eng_train_track_a_02318,But I held off a group of runners that were breathing down my neck for the rest of the race and finished third overall.,0,0,1,0,0
eng_train_track_a_02319,This drew a lot of startled stares and gasps as I calmly threw the shirt down on the floor at my feet and reached into the overnight bag and pulled out a small pair of tweezers.,0,0,0,0,1
eng_train_track_a_02320,"My head whipped around, and there it was.",0,1,0,0,1
eng_train_track_a_02321,"You know, in case he fucking died.",1,1,0,0,1
eng_train_track_a_02322,So the police looked for footprints first.,0,1,0,0,0
eng_train_track_a_02323,crying my heart out loud because the guy i was pinning for had fallen for another girl.,0,0,0,1,0
